//STEPDIAG 1
2025/06/09
///DUTY-RATIO
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
//STEPDIAG 5
2025/06/04
///DUTY-RATIO
CLEAN-R1,43,3,0,1,138.2
CLEAN-R1,45,5,0,0,125.8
CLEAN-R1,230,35,1,0,102.7
MOVE_INTO_TUNNEL,3,0,0,1,130.4
SKRZYNIA_4840_0_STOPNI_1OBR,265,126,0,3,101.2
SKRZYNIA_4840_0_STOPNI_1OBR,274,132,0,3,120.5
SKRZYNIA_4840_0_STOPNI_1OBR,302,148,1,0,119.8
SKRZYNIA_4840_0_STOPNI_1OBR,401,184,1,0,100.4
SKRZYNIA_4840_0_STOPNI_1OBR,452,202,1,0,100.8
SKRZYNIA_4840_0_STOPNI_1OBR,725,302,1,0,109.4
SKRZYNIA_4840_0_STOPNI_1OBR,726,303,1,0,111.4
SKRZYNIA_4840_0_STOPNI_1OBR,742,310,1,0,113.4
SKRZYNIA_4840_0_STOPNI_1OBR,743,311,1,0,100.3
SKRZYNIA_4840_0_STOPNI_1OBR,836,351,0,0,118.0
SKRZYNIA_4840_0_STOPNI_1OBR,839,353,0,0,111.8
SKRZYNIA_4840_0_STOPNI_1OBR,841,354,0,0,120.2
SKRZYNIA_4840_0_STOPNI_1OBR,842,355,0,0,121.2
SKRZYNIA_4840_0_STOPNI_1OBR,846,356,0,0,120.1
SKRZYNIA_4840_0_STOPNI_1OBR,866,370,0,0,114.7
SKRZYNIA_4840_0_STOPNI_1OBR,873,371,0,0,120.9
SKRZYNIA_4840_0_STOPNI_1OBR,885,379,1,0,108.5
SKRZYNIA_4840_0_STOPNI_1OBR,914,388,1,0,112.8
SKRZYNIA_4840_0_STOPNI_1OBR,915,389,1,0,106.0
SKRZYNIA_4840_0_STOPNI_1OBR,1161,488,1,0,116.6
CLEAN-R1,43,3,0,1,139.5
CLEAN-R1,45,5,0,0,127.5
CLEAN-R1,230,35,1,0,102.8
SKRZYNIA_4840_90_STOPNI_10BR,3,2,1,0,103.2
SKRZYNIA_4840_90_STOPNI_10BR,11,7,0,0,124.0
SKRZYNIA_4840_90_STOPNI_10BR,16,9,0,0,116.8
SEARCH-R1,8,0,0,0,122.8
SKRZYNIA_4840_90_STOPNI_10BR,21,11,0,0,113.7
SKRZYNIA_4840_90_STOPNI_10BR,26,12,0,0,108.2
SKRZYNIA_4840_90_STOPNI_10BR,32,15,0,0,114.5
SKRZYNIA_4840_90_STOPNI_10BR,37,17,0,0,112.8
SKRZYNIA_4840_90_STOPNI_10BR,42,18,0,0,119.5
SKRZYNIA_4840_90_STOPNI_10BR,48,21,0,0,114.3
SKRZYNIA_4840_90_STOPNI_10BR,53,23,0,0,113.0
SKRZYNIA_4840_90_STOPNI_10BR,58,24,0,0,121.1
SKRZYNIA_4840_90_STOPNI_10BR,64,27,0,0,113.3
SKRZYNIA_4840_90_STOPNI_10BR,69,29,0,0,112.8
SKRZYNIA_4840_90_STOPNI_10BR,74,30,0,0,119.4
SKRZYNIA_4840_90_STOPNI_10BR,80,33,0,0,113.7
SKRZYNIA_4840_90_STOPNI_10BR,85,35,0,0,112.1
SKRZYNIA_4840_90_STOPNI_10BR,90,36,0,0,115.7
SKRZYNIA_4840_90_STOPNI_10BR,106,42,0,0,100.2
SKRZYNIA_4840_90_STOPNI_10BR,122,48,0,0,105.3
SKRZYNIA_4840_90_STOPNI_10BR,123,49,0,0,100.2
SKRZYNIA_4840_90_STOPNI_10BR,138,54,0,0,102.3
SKRZYNIA_4840_90_STOPNI_10BR,139,55,0,0,112.5
///OVERHAUL
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
///ENCNOISE-LV
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
